date,home_team,away_team,venue,weather_temp_c,weather_rain_mm,weather_wind_kmh,weather_humidity_pct,attendance,projected_attendance,venue_length_m,venue_width_m,venue_capacity
2013-04-14,Collingwood,Hawthorn,M.C.G.,16.2,6.8,13.7,81,,62014.88,160.0,141.0,100024.0
2013-04-14,Richmond,Western Bulldogs,Docklands,16.2,6.8,13.7,80,,32860.0,159.5,128.8,53000.0
2013-04-19,Sydney,Geelong,S.C.G.,15.7,1.9,33.5,61,,29760.0,155.0,136.0,48000.0
2013-04-20,West Coast,Carlton,Subiaco,18.5,0.3,26.6,70,,26660.0,175.0,122.0,43000.0
2013-04-20,Richmond,Collingwood,M.C.G.,12.7,0.0,20.0,66,,62014.88,160.0,141.0,100024.0
2013-04-20,St Kilda,Essendon,Docklands,12.6,0.0,20.0,66,,32860.0,159.5,128.8,53000.0
2013-04-20,Hawthorn,Fremantle,York Park,9.6,0.0,15.1,69,,13020.0,175.0,145.0,21000.0
2013-04-20,Gold Coast,Port Adelaide,Carrara,20.3,0.1,10.1,65,,16740.0,159.0,134.0,27000.0
2013-04-21,Adelaide,Western Bulldogs,Football Park,14.5,25.6,42.6,73,,31620.0,167.0,123.0,51000.0
2013-04-21,Melbourne,Greater Western Sydney,M.C.G.,12.9,0.1,22.4,67,,62014.88,160.0,141.0,100024.0
2013-04-21,Kangaroos,Brisbane Lions,Docklands,13.0,0.1,22.4,66,,32860.0,159.5,128.8,53000.0
2013-04-25,Essendon,Collingwood,M.C.G.,14.6,0.0,20.5,71,,62014.88,160.0,141.0,100024.0
2013-04-25,St Kilda,Sydney,Wellington,15.3,0.9,32.0,82,,21390.0,165.0,135.0,34500.0
2013-04-26,Fremantle,Richmond,Subiaco,19.9,0.0,17.1,80,,26660.0,175.0,122.0,43000.0
2013-04-27,Carlton,Adelaide,M.C.G.,18.5,0.0,32.2,57,,62014.88,160.0,141.0,100024.0
2013-04-27,Western Bulldogs,Geelong,Docklands,18.7,0.0,32.2,56,,32860.0,159.5,128.8,53000.0
2013-04-27,Port Adelaide,West Coast,Football Park,20.3,0.0,33.6,47,,31620.0,167.0,123.0,51000.0
2013-04-27,Greater Western Sydney,Gold Coast,Manuka Oval,11.0,0.0,15.7,75,,9300.0,170.0,130.0,15000.0
2013-04-28,Hawthorn,Kangaroos,M.C.G.,17.1,0.6,30.8,54,,62014.88,160.0,141.0,100024.0
2013-04-28,Brisbane Lions,Melbourne,Gabba,19.5,0.0,10.2,75,,26040.0,156.0,138.0,42000.0
2013-05-03,Collingwood,St Kilda,Docklands,14.0,1.3,34.9,48,,32860.0,159.5,128.8,53000.0
2013-05-04,Adelaide,Hawthorn,Football Park,15.7,0.0,23.4,66,,31620.0,167.0,123.0,51000.0
2013-05-04,Essendon,Greater Western Sydney,Docklands,12.7,2.3,24.5,59,,32860.0,159.5,128.8,53000.0
2013-05-04,Gold Coast,Fremantle,Carrara,20.3,0.0,11.3,69,,16740.0,159.0,134.0,27000.0
2013-05-04,Richmond,Geelong,M.C.G.,12.7,2.3,24.5,60,,62014.88,160.0,141.0,100024.0
2013-05-04,Kangaroos,Port Adelaide,Bellerive Oval,7.9,2.2,29.6,67,,12400.0,175.0,135.0,20000.0
2013-05-05,Carlton,Melbourne,M.C.G.,11.7,0.0,15.2,67,,62014.88,160.0,141.0,100024.0
2013-05-05,West Coast,Western Bulldogs,Subiaco,18.2,0.0,19.8,76,,26660.0,175.0,122.0,43000.0
2013-05-05,Sydney,Brisbane Lions,S.C.G.,15.3,0.0,16.7,60,,29760.0,155.0,136.0,48000.0
2013-05-10,Geelong,Essendon,Docklands,17.0,0.0,13.8,65,,32860.0,159.5,128.8,53000.0
2013-05-11,Fremantle,Collingwood,Subiaco,15.2,1.2,22.3,73,,26660.0,175.0,122.0,43000.0
2013-05-11,Western Bulldogs,Kangaroos,Docklands,17.7,0.0,22.4,56,,32860.0,159.5,128.8,53000.0
2013-05-11,Hawthorn,Sydney,M.C.G.,17.6,0.0,22.4,58,,62014.88,160.0,141.0,100024.0
2013-05-11,Port Adelaide,Richmond,Football Park,20.7,5.7,26.5,51,,31620.0,167.0,123.0,51000.0
2013-05-11,Brisbane Lions,West Coast,Gabba,17.7,1.1,19.0,80,,26040.0,156.0,138.0,42000.0
2013-05-12,Greater Western Sydney,Adelaide,Sydney Showground,17.5,0.0,10.2,78,,14880.0,164.0,128.0,24000.0
2013-05-12,Melbourne,Gold Coast,M.C.G.,17.7,2.3,26.7,54,,62014.88,160.0,141.0,100024.0
2013-05-13,St Kilda,Carlton,Docklands,13.4,3.2,21.3,71,,32860.0,159.5,128.8,53000.0
2013-05-17,West Coast,Kangaroos,Subiaco,15.9,1.1,20.6,75,,26660.0,175.0,122.0,43000.0
2013-05-18,Collingwood,Geelong,M.C.G.,10.6,0.2,17.8,77,,62014.88,160.0,141.0,100024.0
2013-05-18,Essendon,Brisbane Lions,Docklands,10.6,0.2,17.8,75,,32860.0,159.5,128.8,53000.0
2013-05-18,Gold Coast,Western Bulldogs,Carrara,16.8,0.0,13.4,57,,16740.0,159.0,134.0,27000.0
2013-05-18,Sydney,Fremantle,S.C.G.,14.4,0.0,20.0,54,,29760.0,155.0,136.0,48000.0
2013-05-18,Hawthorn,Greater Western Sydney,York Park,7.1,0.0,9.8,79,,13020.0,175.0,145.0,21000.0
2013-05-19,Adelaide,St Kilda,Football Park,14.9,0.0,18.8,69,,31620.0,167.0,123.0,51000.0
2013-05-19,Carlton,Port Adelaide,Docklands,10.9,0.0,13.0,75,,32860.0,159.5,128.8,53000.0
2013-05-19,Richmond,Melbourne,M.C.G.,10.9,0.0,13.0,76,,62014.88,160.0,141.0,100024.0
2013-05-24,Collingwood,Sydney,M.C.G.,10.0,0.0,9.4,83,,62014.88,160.0,141.0,100024.0
2013-05-25,Brisbane Lions,Carlton,Gabba,16.7,0.0,21.5,64,,26040.0,156.0,138.0,42000.0
2013-05-25,Richmond,Essendon,M.C.G.,12.7,0.0,17.0,76,,62014.88,160.0,141.0,100024.0
2013-05-25,St Kilda,Western Bulldogs,Docklands,12.7,0.0,17.0,75,,32860.0,159.5,128.8,53000.0
2013-05-25,Port Adelaide,Geelong,Football Park,13.6,0.0,10.5,81,,31620.0,167.0,123.0,51000.0
2013-05-25,Greater Western Sydney,West Coast,Sydney Showground,14.6,1.2,14.3,75,,14880.0,164.0,128.0,24000.0
2013-05-26,Kangaroos,Adelaide,Docklands,12.5,0.1,16.6,79,,32860.0,159.5,128.8,53000.0
2013-05-26,Fremantle,Melbourne,Subiaco,17.1,0.0,16.5,68,,26660.0,175.0,122.0,43000.0
2013-05-26,Hawthorn,Gold Coast,M.C.G.,12.5,0.1,16.6,81,,62014.88,160.0,141.0,100024.0
2013-05-31,Brisbane Lions,Collingwood,Gabba,17.2,2.0,13.7,84,,26040.0,156.0,138.0,42000.0
2013-06-01,Adelaide,Fremantle,Football Park,15.1,10.3,34.8,91,,31620.0,167.0,123.0,51000.0
2013-06-01,Carlton,Greater Western Sydney,Docklands,14.1,23.1,17.0,92,,32860.0,159.5,128.8,53000.0
2013-06-01,Sydney,Essendon,S.C.G.,16.6,3.3,17.6,77,,29760.0,155.0,136.0,48000.0
2013-06-01,Western Bulldogs,Port Adelaide,Marrara Oval,26.8,0.0,16.0,65,,8680.0,177.0,145.0,14000.0
2013-06-01,Geelong,Gold Coast,Kardinia Park,14.2,8.0,18.0,89,,24800.0,170.0,115.0,40000.0
2013-06-02,Melbourne,Hawthorn,M.C.G.,12.4,0.2,23.7,76,,62014.88,160.0,141.0,100024.0
2013-06-02,Kangaroos,St Kilda,Docklands,12.3,0.2,23.7,76,,32860.0,159.5,128.8,53000.0
2013-06-03,West Coast,Richmond,Subiaco,14.2,0.0,18.1,67,,26660.0,175.0,122.0,43000.0
2013-06-07,Essendon,Carlton,M.C.G.,11.7,7.3,27.1,75,,62014.88,160.0,141.0,100024.0
2013-06-08,Adelaide,Sydney,Football Park,11.6,0.0,16.1,78,,31620.0,167.0,123.0,51000.0
2013-06-08,Greater Western Sydney,Geelong,Sydney Showground,14.6,0.0,11.0,71,,14880.0,164.0,128.0,24000.0
2013-06-08,Gold Coast,Kangaroos,Carrara,17.7,1.7,18.2,89,,16740.0,159.0,134.0,27000.0
2013-06-09,St Kilda,West Coast,Docklands,8.9,0.0,15.8,72,,32860.0,159.5,128.8,53000.0
2013-06-10,Melbourne,Collingwood,M.C.G.,10.5,0.0,22.1,74,,62014.88,160.0,141.0,100024.0
2013-06-14,Carlton,Hawthorn,Docklands,11.1,4.8,26.4,82,,32860.0,159.5,128.8,53000.0
2013-06-15,Richmond,Adelaide,M.C.G.,10.2,0.1,18.7,77,,62014.88,160.0,141.0,100024.0
2013-06-15,Essendon,Gold Coast,Docklands,10.1,0.1,18.7,76,,32860.0,159.5,128.8,53000.0
2013-06-15,Fremantle,Brisbane Lions,Subiaco,13.4,0.0,17.1,73,,26660.0,175.0,122.0,43000.0
2013-06-16,Collingwood,Western Bulldogs,Docklands,8.9,0.0,16.3,86,,32860.0,159.5,128.8,53000.0
2013-06-16,Greater Western Sydney,Port Adelaide,Sydney Showground,13.2,0.0,14.1,61,,14880.0,164.0,128.0,24000.0
2013-06-21,Hawthorn,West Coast,Docklands,6.5,0.0,10.2,81,,32860.0,159.5,128.8,53000.0
2013-06-22,Western Bulldogs,Richmond,Docklands,5.9,0.0,8.0,84,,32860.0,159.5,128.8,53000.0
2013-06-22,St Kilda,Melbourne,M.C.G.,5.9,0.0,8.0,85,,62014.88,160.0,141.0,100024.0
2013-06-22,Port Adelaide,Sydney,Football Park,10.7,10.5,31.4,85,,31620.0,167.0,123.0,51000.0
2013-06-23,Fremantle,Kangaroos,Subiaco,15.1,8.1,31.4,65,,26660.0,175.0,122.0,43000.0
2013-06-23,Brisbane Lions,Geelong,Gabba,13.7,0.0,10.3,78,,26040.0,156.0,138.0,42000.0
2013-06-27,West Coast,Essendon,Subiaco,13.6,0.1,9.2,79,,26660.0,175.0,122.0,43000.0
2013-06-28,Sydney,Carlton,S.C.G.,14.4,11.1,7.9,85,,29760.0,155.0,136.0,48000.0
2013-06-29,Gold Coast,Adelaide,Carrara,16.3,3.8,13.1,86,,16740.0,159.0,134.0,27000.0
2013-06-29,Port Adelaide,Collingwood,Football Park,11.0,0.0,8.7,82,,31620.0,167.0,123.0,51000.0
2013-06-29,Melbourne,Western Bulldogs,M.C.G.,7.8,0.0,9.6,93,,62014.88,160.0,141.0,100024.0
2013-06-29,Geelong,Fremantle,Kardinia Park,9.9,0.0,10.9,89,,24800.0,170.0,115.0,40000.0
2013-06-30,Hawthorn,Brisbane Lions,York Park,11.0,0.5,19.1,93,,13020.0,175.0,145.0,21000.0
2013-06-30,Kangaroos,Greater Western Sydney,Docklands,10.0,0.0,14.7,84,,32860.0,159.5,128.8,53000.0
2013-06-30,Richmond,St Kilda,M.C.G.,9.8,0.0,14.7,86,,62014.88,160.0,141.0,100024.0
2013-07-05,Carlton,Collingwood,M.C.G.,10.3,0.6,31.3,62,,62014.88,160.0,141.0,100024.0
2013-07-06,Adelaide,West Coast,Football Park,11.1,6.9,21.5,87,,31620.0,167.0,123.0,51000.0
2013-07-06,Greater Western Sydney,Western Bulldogs,Manuka Oval,5.2,0.0,28.0,76,,9300.0,170.0,130.0,15000.0
2013-07-06,Geelong,Hawthorn,M.C.G.,10.2,6.1,25.5,73,,62014.88,160.0,141.0,100024.0
2013-07-06,Kangaroos,Richmond,Docklands,10.2,6.1,25.5,72,,32860.0,159.5,128.8,53000.0
2013-07-06,Brisbane Lions,Gold Coast,Gabba,16.3,0.0,7.7,74,,26040.0,156.0,138.0,42000.0
2013-07-07,Essendon,Port Adelaide,Docklands,8.1,1.4,19.5,84,,32860.0,159.5,128.8,53000.0
2013-07-07,Fremantle,St Kilda,Subiaco,10.3,0.0,19.5,69,,26660.0,175.0,122.0,43000.0
2013-07-07,Melbourne,Sydney,M.C.G.,8.2,1.4,19.5,84,,62014.88,160.0,141.0,100024.0
2013-07-12,Collingwood,Adelaide,M.C.G.,10.4,0.0,13.2,78,,62014.88,160.0,141.0,100024.0
2013-07-13,Carlton,St Kilda,Docklands,11.4,6.6,21.5,86,,32860.0,159.5,128.8,53000.0
2013-07-13,Geelong,Melbourne,Kardinia Park,11.6,13.7,22.9,87,,24800.0,170.0,115.0,40000.0
2013-07-13,Port Adelaide,Hawthorn,Football Park,14.8,20.8,24.7,86,,31620.0,167.0,123.0,51000.0
2013-07-13,Brisbane Lions,Kangaroos,Gabba,14.4,0.0,9.3,84,,26040.0,156.0,138.0,42000.0
2013-07-13,Richmond,Gold Coast,Cazaly's Stadium,21.6,1.4,24.6,78,,8060.0,164.0,137.0,13000.0
2013-07-14,Western Bulldogs,Essendon,Docklands,13.7,8.3,29.7,82,,32860.0,159.5,128.8,53000.0
2013-07-14,West Coast,Fremantle,Subiaco,16.4,0.7,25.2,75,,26660.0,175.0,122.0,43000.0
2013-07-14,Sydney,Greater Western Sydney,S.C.G.,13.8,0.2,9.0,79,,29760.0,155.0,136.0,48000.0
2013-07-19,Kangaroos,Carlton,Docklands,13.5,9.7,32.2,80,,32860.0,159.5,128.8,53000.0
2013-07-20,Gold Coast,Collingwood,Carrara,17.8,6.1,15.8,91,,16740.0,159.0,134.0,27000.0
2013-07-20,Greater Western Sydney,Essendon,Sydney Showground,15.0,0.0,21.0,66,,14880.0,164.0,128.0,24000.0
2013-07-20,Hawthorn,Western Bulldogs,York Park,8.0,2.2,11.9,92,,13020.0,175.0,145.0,21000.0
2013-07-20,Melbourne,Brisbane Lions,Marrara Oval,25.6,0.0,9.3,67,,8680.0,177.0,145.0,14000.0
2013-07-20,St Kilda,Port Adelaide,Docklands,7.9,7.7,12.2,85,,32860.0,159.5,128.8,53000.0
2013-07-21,Adelaide,Geelong,Football Park,9.3,1.8,30.3,77,,31620.0,167.0,123.0,51000.0
2013-07-21,Richmond,Fremantle,M.C.G.,7.4,0.0,27.4,78,,62014.88,160.0,141.0,100024.0
2013-07-21,West Coast,Sydney,Subiaco,10.2,0.0,20.1,71,,26660.0,175.0,122.0,43000.0
2013-07-26,Essendon,Hawthorn,Docklands,10.2,0.2,22.0,77,,32860.0,159.5,128.8,53000.0
2013-07-27,Fremantle,Adelaide,Subiaco,14.3,6.9,42.3,83,,26660.0,175.0,122.0,43000.0
2013-07-27,Gold Coast,Carlton,Carrara,16.4,0.0,13.2,78,,16740.0,159.0,134.0,27000.0
2013-07-27,Collingwood,Greater Western Sydney,M.C.G.,11.0,0.0,29.2,71,,62014.88,160.0,141.0,100024.0
2013-07-27,Geelong,St Kilda,Kardinia Park,11.5,0.0,20.9,72,,24800.0,170.0,115.0,40000.0
2013-07-27,Melbourne,Kangaroos,Docklands,10.8,0.0,29.2,71,,32860.0,159.5,128.8,53000.0
2013-07-28,Western Bulldogs,West Coast,Docklands,12.8,0.6,32.7,63,,32860.0,159.5,128.8,53000.0
2013-07-28,Port Adelaide,Brisbane Lions,Football Park,15.3,0.0,30.7,65,,31620.0,167.0,123.0,51000.0
2013-07-28,Sydney,Richmond,S.C.G.,12.4,0.0,14.2,84,,29760.0,155.0,136.0,48000.0
2013-08-02,Kangaroos,Geelong,Docklands,9.5,1.4,27.8,67,,32860.0,159.5,128.8,53000.0
2013-08-03,Carlton,Fremantle,Docklands,9.2,4.2,37.1,74,,32860.0,159.5,128.8,53000.0
2013-08-03,Hawthorn,Richmond,M.C.G.,9.2,4.2,37.1,75,,62014.88,160.0,141.0,100024.0
2013-08-03,Greater Western Sydney,Melbourne,Sydney Showground,12.2,0.0,15.3,58,,14880.0,164.0,128.0,24000.0
2013-08-03,Brisbane Lions,St Kilda,Gabba,15.9,0.0,13.1,63,,26040.0,156.0,138.0,42000.0
2013-08-03,West Coast,Gold Coast,Subiaco,13.9,0.0,12.5,81,,26660.0,175.0,122.0,43000.0
2013-08-04,Adelaide,Port Adelaide,Football Park,12.0,0.4,21.9,83,,31620.0,167.0,123.0,51000.0
2013-08-04,Collingwood,Essendon,M.C.G.,10.0,1.1,22.0,74,,62014.88,160.0,141.0,100024.0
2013-08-04,Western Bulldogs,Sydney,Docklands,10.0,1.1,22.0,74,,32860.0,159.5,128.8,53000.0
2013-08-09,St Kilda,Hawthorn,Docklands,9.2,5.4,37.9,79,,32860.0,159.5,128.8,53000.0
2013-08-10,Carlton,Western Bulldogs,Docklands,11.4,0.0,23.1,73,,32860.0,159.5,128.8,53000.0
2013-08-10,Sydney,Collingwood,Stadium Australia,14.2,0.0,12.9,59,,51770.0,170.0,145.0,83500.0
2013-08-10,Geelong,Port Adelaide,Kardinia Park,12.1,0.0,25.2,74,,24800.0,170.0,115.0,40000.0
2013-08-10,Gold Coast,Melbourne,Carrara,16.7,0.0,10.1,70,,16740.0,159.0,134.0,27000.0
2013-08-10,Richmond,Brisbane Lions,M.C.G.,11.4,0.0,23.1,74,,62014.88,160.0,141.0,100024.0
2013-08-11,Adelaide,Kangaroos,Football Park,13.0,0.6,24.5,79,,31620.0,167.0,123.0,51000.0
2013-08-11,Essendon,West Coast,Docklands,11.0,0.0,26.7,71,,32860.0,159.5,128.8,53000.0
2013-08-11,Fremantle,Greater Western Sydney,Subiaco,14.4,3.1,23.8,74,,26660.0,175.0,122.0,43000.0
2013-08-16,Hawthorn,Collingwood,M.C.G.,11.8,0.1,42.7,61,,62014.88,160.0,141.0,100024.0
2013-08-17,Richmond,Carlton,M.C.G.,10.8,2.2,40.0,69,,62014.88,160.0,141.0,100024.0
2013-08-17,Essendon,Kangaroos,Docklands,10.7,2.2,40.0,68,,32860.0,159.5,128.8,53000.0
2013-08-17,West Coast,Geelong,Subiaco,14.5,0.0,25.8,73,,26660.0,175.0,122.0,43000.0
2013-08-17,Port Adelaide,Gold Coast,Football Park,11.5,6.4,39.2,83,,31620.0,167.0,123.0,51000.0
2013-08-17,Brisbane Lions,Greater Western Sydney,Gabba,17.5,0.0,13.3,73,,26040.0,156.0,138.0,42000.0
2013-08-18,Western Bulldogs,Adelaide,Docklands,11.8,0.4,39.5,70,,32860.0,159.5,128.8,53000.0
2013-08-18,Melbourne,Fremantle,M.C.G.,11.8,0.4,39.5,71,,62014.88,160.0,141.0,100024.0
2013-08-18,Sydney,St Kilda,S.C.G.,14.5,0.0,18.0,50,,29760.0,155.0,136.0,48000.0
2013-08-23,Collingwood,West Coast,M.C.G.,11.3,5.1,25.6,84,,62014.88,160.0,141.0,100024.0
2013-08-24,Adelaide,Melbourne,Football Park,11.9,0.0,11.1,87,,31620.0,167.0,123.0,51000.0
2013-08-24,Carlton,Essendon,M.C.G.,12.4,0.0,15.6,80,,62014.88,160.0,141.0,100024.0
2013-08-24,Fremantle,Port Adelaide,Subiaco,15.9,0.0,14.3,68,,26660.0,175.0,122.0,43000.0
2013-08-24,Geelong,Sydney,Kardinia Park,12.4,0.0,17.0,81,,24800.0,170.0,115.0,40000.0
2013-08-24,Kangaroos,Hawthorn,Docklands,12.4,0.0,15.6,79,,32860.0,159.5,128.8,53000.0
2013-08-25,Brisbane Lions,Western Bulldogs,Gabba,16.2,0.0,10.6,76,,26040.0,156.0,138.0,42000.0
2013-08-25,Greater Western Sydney,Richmond,Sydney Showground,14.5,0.0,8.9,73,,14880.0,164.0,128.0,24000.0
2013-08-25,St Kilda,Gold Coast,Docklands,12.5,0.0,18.9,74,,32860.0,159.5,128.8,53000.0
2013-08-30,Sydney,Hawthorn,Stadium Australia,19.0,0.4,15.1,61,,51770.0,170.0,145.0,83500.0
2013-08-31,West Coast,Adelaide,Subiaco,17.5,0.9,45.4,78,,26660.0,175.0,122.0,43000.0
2013-08-31,Port Adelaide,Carlton,Football Park,17.4,0.0,20.3,64,,31620.0,167.0,123.0,51000.0
2013-08-31,Essendon,Richmond,M.C.G.,14.9,0.0,18.4,71,,62014.88,160.0,141.0,100024.0
2013-08-31,St Kilda,Fremantle,Docklands,14.8,0.0,18.4,70,,32860.0,159.5,128.8,53000.0
2013-08-31,Geelong,Brisbane Lions,Kardinia Park,14.5,0.0,16.6,73,,24800.0,170.0,115.0,40000.0
2013-09-01,Collingwood,Kangaroos,M.C.G.,17.3,0.0,29.8,59,,62014.88,160.0,141.0,100024.0
2013-09-01,Western Bulldogs,Melbourne,Docklands,17.3,0.0,29.8,58,,32860.0,159.5,128.8,53000.0
2013-09-01,Gold Coast,Greater Western Sydney,Carrara,19.7,0.0,15.5,74,,16740.0,159.0,134.0,27000.0
2013-09-06,Hawthorn,Sydney,M.C.G.,13.1,0.1,10.9,80,,62014.88,160.0,141.0,100024.0
2013-09-07,Collingwood,Port Adelaide,M.C.G.,12.3,0.0,17.6,77,,62014.88,160.0,141.0,100024.0
2013-09-07,Geelong,Fremantle,Kardinia Park,12.4,0.9,22.9,78,,24800.0,170.0,115.0,40000.0
2013-09-08,Richmond,Carlton,M.C.G.,10.9,0.0,8.9,78,,62014.88,160.0,141.0,100024.0
2013-09-13,Geelong,Port Adelaide,M.C.G.,8.5,0.0,16.9,69,,62014.88,160.0,141.0,100024.0
2013-09-14,Sydney,Carlton,Stadium Australia,16.3,5.4,21.3,78,,51770.0,170.0,145.0,83500.0
2013-09-20,Hawthorn,Geelong,M.C.G.,11.8,2.2,24.5,74,,62014.88,160.0,141.0,100024.0
2013-09-21,Fremantle,Sydney,Subiaco,15.5,0.0,34.2,75,,26660.0,175.0,122.0,43000.0
2013-09-28,Hawthorn,Fremantle,M.C.G.,11.8,1.7,35.1,67,,62014.88,160.0,141.0,100024.0
2014-03-14,Collingwood,Fremantle,Docklands,19.4,0.0,7.9,73,,32860.0,159.5,128.8,53000.0
2014-03-15,Gold Coast,Richmond,Carrara,22.9,0.0,13.9,72,,16740.0,159.0,134.0,27000.0
2014-03-15,Greater Western Sydney,Sydney,Sydney Showground,22.6,2.8,11.5,77,,14880.0,164.0,128.0,24000.0
2014-03-16,Carlton,Port Adelaide,Docklands,16.0,0.9,21.3,58,,32860.0,159.5,128.8,53000.0
2014-03-20,Geelong,Adelaide,Kardinia Park,19.1,0.0,11.1,65,,24800.0,170.0,115.0,40000.0
2014-03-21,Kangaroos,Essendon,Docklands,18.4,1.9,23.0,62,,32860.0,159.5,128.8,53000.0
2014-03-22,Hawthorn,Brisbane Lions,York Park,12.8,10.6,21.6,76,,13020.0,175.0,145.0,21000.0
2014-03-22,St Kilda,Melbourne,Docklands,14.8,0.0,18.9,63,,32860.0,159.5,128.8,53000.0
2014-03-23,West Coast,Western Bulldogs,Subiaco,27.0,0.0,34.1,46,,26660.0,175.0,122.0,43000.0
2014-03-27,Richmond,Carlton,M.C.G.,19.1,12.0,17.7,86,,62014.88,160.0,141.0,100024.0
2014-03-28,Essendon,Hawthorn,Docklands,17.8,1.9,12.5,84,,32860.0,159.5,128.8,53000.0
2014-03-29,Port Adelaide,Adelaide,Adelaide Oval,20.0,0.0,15.6,79,,33170.0,167.0,123.0,53500.0
2014-03-29,Sydney,Collingwood,Stadium Australia,21.1,0.5,13.3,80,,51770.0,170.0,145.0,83500.0
2014-03-29,Fremantle,Gold Coast,Subiaco,20.2,3.5,30.1,80,,26660.0,175.0,122.0,43000.0
2014-03-29,St Kilda,Greater Western Sydney,Docklands,17.6,0.0,8.4,79,,32860.0,159.5,128.8,53000.0
2014-03-30,Western Bulldogs,Kangaroos,Docklands,18.9,6.7,6.9,80,,32860.0,159.5,128.8,53000.0
2014-03-30,Brisbane Lions,Geelong,Gabba,24.1,5.4,8.1,90,,26040.0,156.0,138.0,42000.0
2014-03-30,Melbourne,West Coast,M.C.G.,18.9,6.7,6.9,80,,62014.88,160.0,141.0,100024.0
2014-04-04,Hawthorn,Fremantle,M.C.G.,16.6,0.0,18.5,73,,62014.88,160.0,141.0,100024.0
2014-04-05,Adelaide,Sydney,Adelaide Oval,15.4,0.0,18.3,66,,33170.0,167.0,123.0,53500.0
2014-04-05,Collingwood,Geelong,M.C.G.,17.8,0.2,12.0,77,,62014.88,160.0,141.0,100024.0
2014-04-05,Western Bulldogs,Richmond,Docklands,17.7,0.2,12.0,77,,32860.0,159.5,128.8,53000.0
2014-04-05,West Coast,St Kilda,Subiaco,21.5,0.0,24.2,53,,26660.0,175.0,122.0,43000.0
2014-04-05,Gold Coast,Brisbane Lions,Carrara,23.7,0.0,13.5,80,,16740.0,159.0,134.0,27000.0
2014-04-06,Essendon,Carlton,M.C.G.,17.1,0.0,13.2,76,,62014.88,160.0,141.0,100024.0
2014-04-06,Greater Western Sydney,Melbourne,Sydney Showground,19.1,1.1,19.5,81,,14880.0,164.0,128.0,24000.0
2014-04-06,Kangaroos,Port Adelaide,Docklands,17.0,0.0,13.2,77,,32860.0,159.5,128.8,53000.0
2014-04-11,Richmond,Collingwood,M.C.G.,16.8,6.5,26.3,90,,62014.88,160.0,141.0,100024.0
2014-04-12,Carlton,Melbourne,M.C.G.,16.9,0.0,18.2,80,,62014.88,160.0,141.0,100024.0
2014-04-12,Greater Western Sydney,Western Bulldogs,Manuka Oval,14.3,0.0,26.0,71,,9300.0,170.0,130.0,15000.0
2014-04-12,Geelong,West Coast,Kardinia Park,17.0,1.6,24.9,80,,24800.0,170.0,115.0,40000.0
2014-04-12,Gold Coast,Hawthorn,Carrara,24.6,0.7,14.8,77,,16740.0,159.0,134.0,27000.0
2014-04-12,Port Adelaide,Brisbane Lions,Adelaide Oval,15.4,0.0,19.7,73,,33170.0,167.0,123.0,53500.0
2014-04-13,St Kilda,Adelaide,Docklands,15.2,0.0,16.2,78,,32860.0,159.5,128.8,53000.0
2014-04-13,Fremantle,Essendon,Subiaco,24.2,0.0,16.6,61,,26660.0,175.0,122.0,43000.0
2014-04-13,Sydney,Kangaroos,S.C.G.,18.3,0.0,22.3,74,,29760.0,155.0,136.0,48000.0
2014-04-17,Brisbane Lions,Richmond,Gabba,20.3,0.0,11.4,71,,26040.0,156.0,138.0,42000.0
2014-04-19,Collingwood,Kangaroos,M.C.G.,13.2,0.0,16.6,69,,62014.88,160.0,141.0,100024.0
2014-04-19,Essendon,St Kilda,Docklands,13.0,0.0,16.6,68,,32860.0,159.5,128.8,53000.0
2014-04-19,Sydney,Fremantle,S.C.G.,17.7,0.0,18.2,63,,29760.0,155.0,136.0,48000.0
2014-04-19,West Coast,Port Adelaide,Subiaco,19.4,0.0,25.1,70,,26660.0,175.0,122.0,43000.0
2014-04-20,Adelaide,Greater Western Sydney,Adelaide Oval,15.4,0.0,14.6,68,,33170.0,167.0,123.0,53500.0
2014-04-20,Western Bulldogs,Carlton,Docklands,13.2,0.0,15.2,66,,32860.0,159.5,128.8,53000.0
2014-04-20,Melbourne,Gold Coast,M.C.G.,13.2,0.0,15.2,67,,62014.88,160.0,141.0,100024.0
2014-04-21,Geelong,Hawthorn,M.C.G.,14.3,0.8,32.5,59,,62014.88,160.0,141.0,100024.0
2014-04-25,Collingwood,Essendon,M.C.G.,12.3,0.0,19.1,65,,62014.88,160.0,141.0,100024.0
2014-04-25,Fremantle,Kangaroos,Subiaco,19.7,0.5,15.3,72,,26660.0,175.0,122.0,43000.0
2014-04-25,St Kilda,Brisbane Lions,Wellington,16.0,0.2,37.2,91,,21390.0,165.0,135.0,34500.0
2014-04-26,Carlton,West Coast,Docklands,14.5,0.3,24.1,60,,32860.0,159.5,128.8,53000.0
2014-04-26,Melbourne,Sydney,M.C.G.,14.6,0.3,24.1,61,,62014.88,160.0,141.0,100024.0
2014-04-26,Gold Coast,Greater Western Sydney,Carrara,21.7,0.0,11.4,79,,16740.0,159.0,134.0,27000.0
2014-04-27,Western Bulldogs,Adelaide,Docklands,12.2,0.0,17.6,62,,32860.0,159.5,128.8,53000.0
2014-04-27,Port Adelaide,Geelong,Adelaide Oval,15.0,0.0,25.7,58,,33170.0,167.0,123.0,53500.0
